 16.000000	681002658.293072	681002658.293072	  0.000000
 16.031250	681336641.297094	681299950.576517	36690.720578
 16.062500	681692193.473743	681623116.226397	69077.247346
 16.093750	682069002.950944	681972075.987452	96926.963493
 16.125000	682466760.403033	682346734.504934	120025.898099
 16.156250	682885159.554011	682746980.345440	138179.208570
 16.187500	683323897.691899	683172686.088641	151211.603258
 16.218750	683782676.195164	683623708.489753	158967.705411
 16.250000	684261201.072256	684099888.712358	161312.359898
 16.281250	684759183.515441	684601052.630887	158130.884554
 16.312500	685276340.470147	685127011.201864	149329.268282
 16.343750	685812395.221172	685677560.902745	134834.318426
 16.375000	686367077.997198	686252484.236923	114593.760275
 16.406250	686940126.595123	686851550.303257	88576.291866
 16.437500	687531287.025852	687474515.428219	56771.597632
 16.468750	688140314.183264	688121123.858536	19190.324728
 16.500000	688766972.538167	690428158.139731	1661185.601564
 16.531250	689411036.859134	690914236.744166	1503199.885032
 16.562500	690072292.962204	691421426.505553	1349133.543349
 16.593750	690750538.491497	691950314.785683	1199776.294186
 16.625000	691445583.732836	692501483.265844	1055899.533008
 16.656250	692157252.462522	693075505.884939	918253.422417
 16.687500	692885382.833422	693672946.819862	787563.986439
 16.718750	693629828.300517	694294358.513846	664530.213330
 16.750000	694390458.587990	694940279.758329	549821.170339
 16.781250	695167160.699884	695611233.833645	444073.133761
 16.812500	695959839.976168	696307726.713691	347886.737523
 16.843750	696768421.195857	697030245.339431	261824.143574
 16.875000	697592849.728542	697779255.965893	186406.237352
 16.906250	698433092.735278	698555202.587075	122109.851796
 16.937500	699289140.419290	699358505.442853	69365.023563
 16.968750	700161007.326275	700189559.611778	28552.285504
 17.000000	701048733.693318	701048733.693318	  0.000000
 17.031250	701952386.844391	701936368.582804	16018.261587
 17.062500	702872062.629195	702852776.342085	19286.287110
 17.093750	703807886.900626	703798239.168520	9647.732106
 17.125000	704760017.024348	704773008.464667	12991.440318
 17.156250	705728643.411834	705777304.010684	48660.598850
 17.187500	706713991.065739	706811313.241147	97322.175408
 17.218750	707716321.123527	707875190.627631	158869.504104
 17.250000	708735932.381879	708969057.168105	233124.786226
 17.281250	709773162.780503	710092999.983827	319837.203324
 17.312500	710828390.819524	711247072.024100	418681.204575
 17.343750	711902036.879655	712431291.878923	529254.999269
 17.375000	712994564.408778	713645643.699225	651079.290447
 17.406250	714106480.932548	714890077.224038	783596.291490
 17.437500	715238338.840065	716164507.913654	926169.073589
 17.468750	716390735.888866	717468817.187470	1078081.298604
 17.500000	717564315.366413	716931061.798711	633253.567702
 17.531250	718759765.838349	718122166.735744	637599.102604
 17.562500	719977820.407253	719343474.799232	634345.608021
 17.593750	721219255.399936	720595613.952931	623641.447006
 17.625000	722484888.397003	721879178.709014	605709.687989
 17.656250	723775575.516111	723194727.780208	580847.735903
 17.687500	725092207.860823	724542781.831527	549426.029297
 17.718750	726435707.050964	725923821.337860	511885.713104
 17.750000	727807019.758886	727338284.553363	468735.205523
 17.781250	729207111.189802	728786565.598289	420545.591513
 17.812500	730636957.464114	730269012.668528	367944.795586
 17.843750	732097536.886073	731785926.372813	311610.513260
 17.875000	733589820.116266	733337558.202151	252261.914115
 17.906250	735114759.305222	734924109.135674	190650.169548
 17.937500	736673276.290995	736545728.386705	127547.904290
 17.968750	738266250.013508	738202512.292465	63737.721043
 18.000000	739894503.350391	739894503.350391	  0.000000
 18.031250	741558789.630265	741621689.403661	62899.773396
 18.062500	743259779.126210	743384002.978083	124223.851873
 18.093750	744998045.870658	745181320.772067	183274.901409
 18.125000	746774055.159263	747013463.300997	239408.141735
 18.156250	748588152.121663	748880194.696843	292042.575180
 18.187500	750440551.728845	750781222.663451	340670.934605
 18.218750	752331330.578375	752716198.587496	384868.009121
 18.250000	754260420.750203	754684717.804645	424297.054442
 18.281250	756227605.958942	756686320.020038	458714.061095
 18.312500	758232520.146932	758720489.881771	487969.734839
 18.343750	760274648.571201	760786657.705634	512009.134433
 18.375000	762353331.342649	762884200.348920	530869.006271
 18.406250	764467769.283770	765012442.230715	544672.946945
 18.437500	766617031.888232	767170656.495676	553624.607445
 18.468750	768800067.096832	769358066.317874	557999.221042
 18.500000	771015712.553428	773246396.720729	2230684.167301
 18.531250	773262707.973582	775342445.580271	2079737.606689
 18.562500	775539708.248049	777463932.074515	1924223.826467
 18.593750	777845296.911521	779610800.014869	1765503.103348
 18.625000	780177999.631590	781782950.102794	1604950.471204
 18.656250	782536297.410140	783980238.640131	1443941.229990
 18.687500	784918639.235428	786202476.362977	1283837.127549
 18.718750	787323453.973910	788449427.403409	1125973.429499
 18.750000	789749161.342998	790720808.382962	971647.039964
 18.781250	792194181.856150	793016287.641430	822105.785280
 18.812500	794656945.677952	795335484.604144	678538.926193
 18.843750	797135900.367321	797677969.290497	542068.923175
 18.875000	799629517.521028	800043261.966079	413744.445052
 18.906250	802136298.356852	802430832.940391	294534.583539
 18.937500	804654778.296326	804840102.511645	185324.215319
 18.968750	807183530.621392	807270441.059787	86910.438396
 19.000000	809721169.288416	809721169.288416	  0.000000
 19.031250	812266350.987504	812191558.615847	74792.371656
 19.062500	814817776.535906	814680831.715144	136944.820762
 19.093750	817374191.692316	817188163.202509	186028.489806
 19.125000	819934387.474722	819712680.472972	221707.001750
 19.156250	822497200.058961	822253464.681911	243735.377050
 19.187500	825061510.328633	824809551.870493	251958.458140
 19.218750	827626243.140162	827379934.232705	246308.907457
 19.250000	830190366.359739	829963561.521217	226804.838522
 19.281250	832752889.722002	832559342.588934	193547.133068
 19.312500	835312863.553769	835166147.062642	146716.491127
 19.343750	837869377.399995	837782807.144816	86570.255179
 19.375000	840421558.583537	840408119.539215	13439.044322
 19.406250	842968570.725242	843040847.495558	72276.770316
 19.437500	845509612.246376	845679722.968178	170110.721802
 19.468750	848043914.871444	848323448.883244	279534.011799
 19.500000	850570742.145978	851209446.793722	638704.647743
 19.531250	853089387.980910	853610453.320826	521065.339916
 19.562500	855599175.232566	856012189.132342	413013.899776
 19.593750	858099454.325157	858414321.881471	314867.556314
 19.625000	860589601.920835	860816497.767604	226895.846769
 19.656250	863069019.640826	863218340.667871	149321.027045
 19.687500	865537132.839919	865619451.360377	82318.520458
 19.718750	867993389.435567	868019406.842662	26017.407095
 19.750000	870437258.791976	870417759.748628	19499.043349
 19.781250	872868230.658951	872814037.866848	54192.792104
 19.812500	875285814.164689	875207743.762852	78070.401838
 19.843750	877689536.861324	877598354.507627	91182.353697
 19.875000	880078943.821719	879985321.514230	93622.307489
 19.906250	882453596.785757	882368070.484052	85526.301705
 19.937500	884813073.354247	884746001.463925	67071.890322
 19.968750	887156966.228425	887118489.014880	38477.213545
 20.000000	889484882.492998	889484882.492998	  0.000000
 20.031250	891796442.940635	891844506.442445	48063.501809
 20.062500	894091281.435834	894196661.100386	105379.664552
 20.093750	896369044.316086	896540623.013114	171578.697029
 20.125000	898629389.828351	898875645.762354	246255.934003
 20.156250	900871987.598868	901200960.800331	328973.201463
 20.187500	903096518.134425	903515778.391843	419260.257418
 20.218750	905302672.353270	905819288.661184	516616.307914
 20.250000	907490151.143924	908110662.741438	620511.597514
 20.281250	909658664.950246	910389054.023305	730389.073059
 20.312500	911807933.381169	912653599.500261	845666.119092
 20.343750	913937684.843623	914903421.206555	965736.362932
 20.375000	916047656.197220	917137627.744176	1089971.546956
 20.406250	918137592.429383	919355315.894663	1217723.465280
 20.437500	920207246.349642	921555572.311277	1348325.961635
 20.468750	922256378.301929	923737475.286787	1481096.984858
