  8.000000	253099397.775440	253099397.775440	  0.000000
  8.031250	253355881.194367	253346090.832032	9790.362335
  8.062500	253605237.089611	253589138.222654	16098.866957
  8.093750	253847457.649515	253828590.425982	18867.223533
  8.125000	254082535.288197	254064481.873247	18053.414950
  8.156250	254310462.645582	254296830.767624	13631.877958
  8.187500	254531232.587436	254525638.957447	5593.629989
  8.218750	254744838.205397	254750891.863705	6053.658308
  8.250000	254951272.817007	254972558.462099	21285.645093
  8.281250	255150529.965745	255190591.319808	40061.354063
  8.312500	255342603.421059	255404926.686926	62323.265867
  8.343750	255527487.178398	255615484.642433	87997.464035
  8.375000	255705175.459243	255822169.294347	116993.835104
  8.406250	255875662.711138	256024869.033617	149206.322479
  8.437500	256038943.607722	256223456.841112	184513.233390
  8.468750	256195013.048755	256417790.646943	222777.598188
  8.500000	256343866.160153	256753437.442652	409571.282499
  8.531250	256485498.294010	256851425.806459	365927.512449
  8.562500	256619905.028629	256943799.933397	323894.904768
  8.593750	256747082.168551	257030764.479999	283682.311449
  8.625000	256867025.744573	257112513.899097	245488.154524
  8.656250	256979732.013779	257189231.773085	209499.759305
  8.687500	257085197.459564	257261090.185731	175892.726167
  8.718750	257183418.791649	257328249.134295	144830.342646
  8.750000	257274392.946111	257390855.983618	116463.037507
  8.781250	257358117.085396	257449044.963703	90927.878307
  8.812500	257434588.598341	257502936.712220	68348.113878
  8.843750	257503805.100191	257552637.863192	48832.763001
  8.875000	257565764.432612	257598240.683049	32476.250436
  8.906250	257620464.663711	257639822.755046	19358.091335
  8.937500	257667904.088041	257677446.712950	9542.624909
  8.968750	257708081.226621	257711160.024741	3078.798120
  9.000000	257740994.826940	257740994.826940	  0.000000
  9.031250	257766643.862968	257766967.810028	323.947060
  9.062500	257785027.535162	257789080.155296	4052.620134
  9.093750	257796145.270472	257807317.523305	11172.252832
  9.125000	257799996.722348	257821650.093993	21653.371646
  9.156250	257796581.770734	257832032.658340	35450.887607
  9.187500	257785900.522078	257838404.761333	52504.239255
  9.218750	257767953.309327	257840690.895854	72737.586527
  9.250000	257742740.691925	257838800.746955	96060.055030
