 16.000000	182831957.882234	182831957.882234	  0.000000
 16.015625	181877365.218738	181824827.754849	52537.463888
 16.031250	180918058.225065	180810408.543834	107649.681231
 16.046875	179954073.416986	179788821.630826	165251.786160
 16.062500	178985447.677519	178760191.673964	225256.003555
 16.078125	178012218.263450	177724646.584275	287571.679175
 16.093750	177034422.812128	176682317.500685	352105.311442
 16.109375	176052099.348570	175633338.763659	418760.584910
 16.125000	175065286.292885	174577847.887486	487438.405400
 16.140625	174074022.468032	173515985.531217	558036.936815
 16.156250	173078347.107920	172447895.468279	630451.639640
 16.171875	172078299.865880	171373724.554756	704575.311123
 16.187500	171073920.823523	170293622.696378	780298.127145
 16.203125	170065250.499993	169207742.814204	857507.685789
 16.218750	169052329.861648	168116240.809040	936089.052608
 16.234375	168035200.332177	167019275.524584	1015924.807593
 16.250000	167013903.803190	165917008.709328	1096895.093862
 16.265625	165988482.645289	164809604.977226	1178877.668063
 16.281250	164958979.719651	163697231.767149	1261747.952502
 16.296875	163925438.390154	162580059.301135	1345379.089019
 16.312500	162887902.536062	161458260.541465	1429641.994597
 16.328125	161846416.565305	160332011.146567	1514405.418738
 16.343750	160801025.428382	159201489.425778	1599536.002604
 16.359375	159751774.632926	158066876.292980	1684898.339946
 16.375000	158698710.258947	156928355.219120	1770355.039827
 16.390625	157641878.974811	155786112.183646	1855766.791165
 16.406250	156581328.053976	154640335.624871	1940992.429105
 16.421875	155517105.392536	153491216.389289	2025889.003247
 16.437500	154449259.527607	152338947.679857	2110311.847750
 16.453125	153377839.656608	151183725.003271	2194114.653337
 16.468750	152302895.657476	150025746.116255	2277149.541221
 16.484375	151224478.109876	148865210.970882	2359267.138994
 16.500000	150142638.317450	155193201.021416	5050562.703966
 16.515625	149057428.331164	153913614.147977	4856185.816813
 16.531250	147968900.973825	152630970.556770	4662069.582944
 16.546875	146877109.865809	151345527.481739	4468417.615930
 16.562500	145782109.452088	150057544.550247	4275435.098159
 16.578125	144683955.030625	148767283.694061	4083328.663436
 16.593750	143582702.782200	147475009.059257	3892306.277057
 16.609375	142478409.801767	146180986.915075	3702577.113308
 16.625000	141371134.131415	144885485.561774	3514351.430359
 16.640625	140260934.795034	143588775.237532	3327840.442498
 16.656250	139147871.834773	142291128.024424	3143256.189650
 16.671875	138032006.349412	140992817.753540	2960811.404127
 16.687500	136913400.534736	139694119.909278	2780719.374542
 16.703125	135792117.726048	138395311.532857	2603193.806809
 16.718750	134668222.442939	137096671.125097	2428448.682158
 16.734375	133541780.436450	135798478.548516	2256698.112066
 16.750000	132412858.738761	134501014.928786	2088156.190025
 16.765625	131281525.715581	133204562.555597	1923036.840017
 16.781250	130147851.121370	131909404.782970	1761553.661599
 16.796875	129011906.157599	130615825.929073	1603919.771474
 16.812500	127873763.534198	129324111.175584	1450347.641386
 16.828125	126733497.534426	128034546.466651	1301048.932225
 16.843750	125591184.083340	126747418.407484	1156234.324144
 16.859375	124446900.820108	125463014.162645	1016113.342536
 16.875000	123300727.174401	124181621.354067	880894.179666
 16.890625	122152744.447115	122903527.958863	750783.511748
 16.906250	121003035.895699	121629022.206956	625986.311257
 16.921875	119851686.824392	120358392.478593	506705.654201
 16.937500	118698784.679656	119091927.201779	393142.522123
 16.953125	117544419.151175	117829914.749690	285495.598515
 16.968750	116388682.278739	116572643.338092	183961.059354
 16.984375	115231668.565426	115320400.922840	88732.357414
 17.000000	114073475.097474	114073475.097474	  0.000000
 17.015625	112914201.671280	112832152.990985	82048.680294
 17.031250	111753950.928005	111596721.165784	157229.762221
 17.046875	110592828.496271	110367465.515912	225362.980359
 17.062500	109430943.143495	109144671.165560	286271.977935
 17.078125	108268406.936422	107928622.367924	339784.568497
 17.093750	107105335.411478	106719602.404448	385733.007031
 17.109375	105941847.755596	105517893.484498	423954.271098
