 16.000000	439525270.843962	439525270.843962	  0.000000
 16.031250	437674871.412670	437632918.487731	41952.924939
 16.062500	435819401.622687	435736561.760401	82839.862286
 16.093750	433959011.189264	433836632.897394	122378.291869
 16.125000	432093854.699683	431933565.717929	160288.981755
 16.156250	430224091.874700	430027795.152813	196296.721888
 16.187500	428349887.846527	428119756.794555	230131.051972
 16.218750	426471413.454480	426209886.470833	261526.983647
 16.250000	424588845.559458	424298619.842215	290225.717243
 16.281250	422702367.378495	422386392.024957	315975.353539
 16.312500	420812168.840723	420473637.239559	338531.601164
 16.343750	418918446.966137	418560788.485665	357658.480472
 16.375000	417021406.268650	416648277.243764	373129.024885
 16.406250	415121259.185005	414736533.204051	384725.980955
 16.437500	413218226.531187	412825984.022665	392242.508521
 16.468750	411312537.988050	410917055.105433	395482.882617
 16.500000	409404432.617996	410674883.931115	1270451.313119
 16.531250	407494159.414548	408650973.988683	1156814.574135
 16.562500	405581977.886791	406627185.741245	1045207.854455
 16.593750	403668158.680676	404604372.012630	936213.331954
 16.625000	401752984.239247	402583390.912320	830406.673072
 16.656250	399836749.503863	400565104.309495	728354.805632
 16.687500	397919762.658512	398550376.309470	630613.650959
 16.718750	396002345.919291	396540071.736264	537725.816972
 16.750000	394084836.371057	394535054.624979	450218.253922
 16.781250	392167586.853167	392536186.727631	368599.874464
 16.812500	390250966.896075	390544326.035977	293359.139901
 16.843750	388335363.710328	388560325.324840	224961.614511
 16.875000	386421183.229195	386585030.719340	163847.490145
 16.906250	384508851.205794	384619280.289338	110429.083544
 16.937500	382598814.365038	382663902.674313	65088.309275
 16.968750	380691541.610098	380719715.741782	28174.131684
 17.000000	378787525.282243	378787525.282243	  0.000000
 17.031250	376887282.471930	376868123.743526	19158.728404
 17.062500	374991356.377790	374962289.007279	29067.370510
 17.093750	373100317.708640	373070783.210191	29534.498449
 17.125000	371214766.121909	371194351.612421	20414.509488
 17.156250	369335331.689692	369333721.515532	1610.174160
 17.187500	367462676.381192	367489601.232101	26924.850908
 17.218750	365597495.547326	365662679.108986	65183.561660
 17.250000	363740519.389916	363853622.606112	113103.216195
 17.281250	361892514.393950	362063077.432410	170563.038460
 17.312500	360054284.696981	360291666.740446	237382.043465
 17.343750	358226673.364724	358539990.381039	313317.016315
 17.375000	356410563.536385	356808624.219022	398060.682637
 17.406250	354606879.397187	355098119.511131	491240.113943
 17.437500	352816586.929057	353409002.346799	592415.417742
 17.468750	351040694.383566	351741773.152481	701078.768915
 17.500000	349280252.414230	348200404.229538	1079848.184693
 17.531250	347536353.798303	346502613.027047	1033740.771256
 17.562500	345810132.671691	344827974.054133	982158.617557
 17.593750	344102763.194927	343177275.883147	925487.311780
 17.625000	342415457.563826	341551283.628411	864173.935415
 17.656250	340749463.276149	339950737.382013	798725.894136
 17.687500	339106059.566065	338376350.700398	729708.865667
 17.718750	337486552.922243	336828809.145564	657743.776679
 17.750000	335892271.613867	335308768.884536	583502.729332
 17.781250	334324559.162647	333816855.350606	507703.812041
 17.812500	332784766.718669	332353661.969730	431104.748939
 17.843750	331274244.324334	330919748.955240	354495.369095
 17.875000	329794331.083786	329515642.173910	278688.909876
 17.906250	328346344.295052	328141832.086205	204512.208847
 17.937500	326931567.647680	326798772.763352	132794.884328
 17.968750	325551238.638555	325486880.983699	64357.654856
 18.000000	324206535.410590	324206535.410590	  0.000000
 18.031250	322898563.270145	322958075.853820	59512.583675
 18.062500	321628341.185856	321741802.616474	113461.430618
 18.093750	320396788.610051	320557975.928771	161187.318720
 18.125000	319204712.990234	319406815.470309	202102.480075
 18.156250	318052798.348505	318288499.981852	235701.633346
 18.187500	316941595.298554	317203166.967607	261571.669053
 18.218750	315871512.841436	316150912.488701	279399.647266
 18.250000	314842812.232811	315131791.048311	288978.815500
 18.281250	313855603.147455	314145815.568693	290212.421238
 18.312500	312909842.285329	313192957.460124	283115.174795
 18.343750	312005334.472277	312273146.781509	267812.309232
 18.375000	311141736.213617	311386272.492207	244536.278590
 18.406250	310318561.566900	310532182.794365	213621.227465
 18.437500	309535190.117139	309710685.564853	175495.447714
 18.468750	308790876.768953	308921548.875634	130672.106681
 18.500000	308084763.019211	309894692.991631	1809929.972420
 18.531250	307415889.342882	309125467.592736	1709578.249854
 18.562500	306783208.314175	308385456.343141	1602248.028966
 18.593750	306185598.093353	307674667.800276	1489069.706924
 18.625000	305621875.934166	306993078.905002	1371202.970836
 18.656250	305090811.404079	306340634.477404	1249823.073325
 18.687500	304591139.055510	305717246.779974	1126107.724465
 18.718750	304121570.337154	305122795.150206	1001224.813052
 18.750000	303680804.586504	304557125.704457	876321.117954
 18.781250	303267538.994993	304020051.114762	752512.119769
 18.812500	302880477.483366	303511350.460084	630872.976718
 18.843750	302518338.465416	303030769.153310	512430.687895
 18.875000	302179861.512234	302578018.945086	398157.432852
 18.906250	301863812.956319	302152778.005401	288965.049082
 18.937500	301568990.495432	301754691.083628	185700.588196
 18.968750	301294226.870552	301383369.747503	89142.876951
 19.000000	301038392.701339	301038392.701339	  0.000000
 19.031250	300800398.567046	300719306.183546	81092.383499
 19.062500	300579196.421667	300425624.443319	153571.978347
 19.093750	300373780.430092	300156830.296142	216950.133950
 19.125000	300183187.307952	299912375.757547	270811.550406
 19.156250	300006496.242270	299691682.754350	314813.487919
 19.187500	299842828.463587	299494143.912378	348684.551209
 19.218750	299691346.533340	299319123.419471	372223.113869
 19.250000	299551253.403217	299165957.962376	385295.440840
 19.281250	299421791.296358	299033957.735903	387833.560455
 19.312500	299302240.453697	298922407.522517	379832.931181
 19.343750	299191917.782631	298830567.840375	361349.942256
 19.375000	299090175.439588	298757676.157577	332499.282011
 19.406250	298996399.373017	298702948.170229	293451.202788
 19.437500	298910007.848825	298665579.141755	244428.707071
 19.468750	298830449.976300	298644745.300662	185704.675638
 19.500000	298757204.249110	298945749.055111	188544.806000
 19.531250	298689777.113000	298810574.613882	120797.500883
 19.562500	298627701.569220	298688330.993436	60629.424216
